Timestamp,Year,Gender,Age,Nationality,Current Country of Residence,Current State of Residence,Current City of Residence,Highest Level of Education,Name of Highest Degree Obtained,Name of School or University,Is your Education Background related to your current job?,Did you go through a bootcamp to learn technical skills?,"Professional Certification (Eg. CCNA, CEH, GCP Cloud Associate)",Name of Bootcamp Course,Name of Professional Certification(s),Job Title,What is your currency code?,What is your current monthly base salary?,What is your current bonus compensation per year?,What is your current equity (stock) compensation per year?,How many days of annual leave are you entitled to?,Company Benefits,What technologies do you use for work on a regular basis?,Company Location,Company Industry,What is the size of your company?,What is the size of your tech team?,What's the name of your company? [Optional],Satisfaction Level of Current Job,Years of Experience,Number of past employments/jobs (excluding the current one),What was your starting monthly salary?,Indicate in 3-character currency code for starting monthly salary
22/02/2022 22:33:49,2022,Male,35,Malaysian,Malaysia,Kuala Lumpur,Kuala Lumpur City Centre,Undergraduate Degree,Computer Engineering,Worcester Polytechnic Institute,Yes,No,No,,,Lead R&D Software Engineer,MYR,20000.00,0.00,0,20,"Health Insurance, Maternity Leave, Vacation/Personal Days, Company Laptop",Hh,Kl,Education,"1,001-10,000 employees",11 - 50 people,,8,13,3,3300,
06/08/2021 22:08:02,2021,Male,28,Malaysian,Malaysia,Selangor,Batu Caves,Undergraduate Degree,Computer Science,Tunku Abdul Rahman University College,Yes,No,No,,,Software Developer,MYR,4850.00,"4,850.00",0,20,"Health Insurance, Dental Claim, Employee Assistance Program, Maternity Leave, Paternity Leave, Free Breakfast, Free Drinks, Remote Work, Employee Discount, Learning and Development, Transport/Parking Allowance, Company Laptop, Phone Bill Reimbursement, Optical/Eye-wear claims","Spring,MySQL,Java,Gradle","Kuala Lumpur, Malaysia",Financial Services,201-1000 employees,11 - 50 people,,10,3,1,3300,
31/07/2021 18:57:42,2021,Female,25,Malaysian,Malaysia,Kuala Lumpur,Kepong,Undergraduate Degree,Mathematics,The University of Manchester,No,No,No,,,RPA Developer,MYR,4300.00,"10,000.00",,23,"Health Insurance, Dental Claim, Maternity Leave, Vacation/Personal Days, Sick Time (Unlimited), Learning and Development, Company Laptop",Robotic Process Automation,"KL, Malaysia",Financial Services,"1,001-10,000 employees",2 - 10 people,,5,0,0,3300,
26/07/2021 20:26:59,2021,Male,26,Malaysian,Malaysia,Selangor,Shah Alam,Undergraduate Degree,Computer Science,Tunku Abdul Rahman University College,Yes,No,No,,,Android Developer,MYR,3500.00,0.00,0,8,"Health Insurance, Sick Time (Unlimited), Transport Allowance, Company Laptop",Android Studio,"Selangor, Malaysia",Smart Home & security,11-50 employees,Team of 1,,7,10 months,1,3300,
26/07/2021 20:47:57,2021,Male,24,Malaysian,Malaysia,Selangor,Kota Damansara,Undergraduate Degree,Computer Science,University Malaysia Pahang,Yes,No,Yes,,CCNA,Junior Software Engineer,MYR,3300.00,0.00,0,14,"Health Insurance, Dental Insurance, Free Snacks, Free Drinks, Remote Work","Laravel,Vuejs,TailwindCSS",Kota Damansara,Retail / ecommerce,11-50 employees,2 - 10 people,,7,1,3,3300,
26/07/2021 20:07:32,2021,Male,27,Malaysian,Malaysia,Pulau Pinang,Bayan Lepas,Masters Degree,Mechatronic Engineering,University Malaya,Yes,No,No,,,R&D Software Engineer,MYR,5500.00,"5,500.00",0,14,"Paternity Leave, Vacation/Personal Days, Company Laptop","Computer Vision, .Net, Deep learning, machine learning","Penang, Malaysia","Industrials (Manufacturing, Construction, etc.)",11-50 employees,2 - 10 people,,5,4,1,3300,
26/07/2021 22:58:43,2021,Male,30,Malaysian,Malaysia,Selangor,Puchong,Undergraduate Degree,Computer Science,University Putra Malaysia,Yes,No,Yes,,Microsoft Azure DevOps,Software Engineer,MYR,8000.00,"10,400.00",0,14,"Health Insurance, Life Insurance, Dental Insurance, Maternity Leave, Paternity Leave, Vacation/Personal Days, Sick Time (Unlimited), Employee Discount, Learning and Development, Company Laptop","Java, Cloud, ReactJS, Angular","Kuala Lumpur, Malaysia","Media, Creative Industries",201-1000 employees,2 - 10 people,,7,6,1,3300,
26/07/2021 22:54:58,2021,Male,30,Malaysian,Malaysia,Kuala Lumpur,Kuala Lumpur City Centre,Diploma,Instrument Engineering,Polytechnic Shah Alam,No,No,No,,,Senior Software Engineer,MYR,10000.00,0.00,0.25%,14,"Employee Assistance Program, Remote Work","React, Nodejs, Typescript, Graphql, Ros, PostgreSQL, mongoDb, three.js",Singapore,Robotic,11-50 employees,2 - 10 people,MovelAI,10,4,3,3300,
26/07/2021 21:21:21,2021,Male,26,Malaysian,Malaysia,Selangor,Klang,Undergraduate Degree,Information Technology,Tunku Abdul Rahman University College,Yes,No,No,,,Software Developer,MYR,3900.00,"7,800.00",10000,14,"Health Insurance, Vacation/Personal Days, Company Laptop",J2EE,"Selangor, Malaysia",Retail / ecommerce,51-200 employees,11 - 50 people,,3,2.5,1,3300,
27/07/2021 10:14:28,2021,Male,26,Malaysian,Malaysia,Pulau Pinang,Bayan Lepas,Undergraduate Degree,Mechatronic Engineering,University Teknologi Malaysia,Yes,No,No,,,Software Engineer,MYR,3750.00,"5,500.00",0,15,"Health Insurance, Life Insurance, Dental Insurance, Free Lunch, Learning and Development, Tuition Reimbursement, Transport Allowance, Student Load Repayment Plan, Company Laptop, Relocation Bonus","Laptop, PLC, ARM embedded hardware","Penang, Malaysia",Semiconductor,201-1000 employees,2 - 10 people,,6,2,0,3300,
27/07/2021 02:02:10,2021,Male,34,Malaysian,Malaysia,Kuala Lumpur,Kuala Lumpur City Centre,Masters Degree,Science,National University of Singapore,No,No,No,,,Software Engineer,MYR,13000.00,"13,000.00",0,15,"Health Insurance, Life Insurance, Dental Insurance, Paternity Leave, Remote Work, Company Laptop","C#, .Net, .Net Core, SQL Server","Kuala Lumpur, Malaysia",Financial Services,201-1000 employees,11 - 50 people,,8,8,4,3300,
27/07/2021 16:48:31,2021,Male,25,Malaysian,Malaysia,Selangor,Petaling Jaya,Undergraduate Degree,Mechanical Engineering,University Teknologi Malaysia,Yes,Yes,No,Udemy,,R&D Software Engineer,MYR,3380.00,0.00,0,16,"Health Insurance, Life Insurance, Dental Insurance, Vacation/Personal Days, Remote Work, Learning and Development, Company Laptop",GCP Fast API Vuejs (Nuxt) Express,Selangor,"Industrials (Manufacturing, Construction, etc.)",201-1000 employees,2 - 10 people,,8,2,1,3300,
27/07/2021 18:50:27,2021,Male,28,Malaysian,Singapore,Singapore,Singapore,Undergraduate Degree,Science,Tunku Abdul Rahman University College,Yes,No,Yes,,,Senior Software Engineer,SGD,5000.00,"15,000.00",,20,"Health Insurance, Life Insurance, Dental Insurance, Employee Assistance Program, Maternity Leave, Paternity Leave, Vacation/Personal Days, Sick Time (Unlimited), Remote Work, Employee Discount, Learning and Development, Company Laptop","vb.net, asp.net, c#, hyper-v","Singapore, Singapore","Industrials (Manufacturing, Construction, etc.)",201-1000 employees,11 - 50 people,,6,5,2,3300,
27/07/2021 17:21:03,2021,Male,22,Malaysian,Malaysia,Selangor,Petaling Jaya,Undergraduate Degree,Computer Science,Taylor's University,Yes,No,No,,,Junior Data Scientist,MYR,3300.00,Confidential,,22,"Health Insurance, Dental Insurance, Employee Assistance Program, Paternity Leave, Vacation/Personal Days, Sick Time (Unlimited), Free Snacks, Free Drinks, Remote Work, Employee Discount, Learning and Development, Tuition Reimbursement, Company Laptop","Python, SQL","Selangor, Malaysia",Financial Services,">10,000employees",11 - 50 people,,6,0,0,3300,
26/07/2021 22:25:15,2021,Male,30,Malaysian,Malaysia,Selangor,Petaling Jaya,Undergraduate Degree,Commerce,University of South Australia,No,Yes,No,Next academy,,Software engineer,MYR,4700.00,0.00,0,9999,Remote Work,"React, typescript, rails",KL malaysia,Retail / ecommerce,11-50 employees,2 - 10 people,,8,4,1,3300,
28/07/2021 14:21:27,2021,Male,27,Malaysian,Malaysia,Kuala Lumpur,Petaling Jaya,Masters Degree,Accounting & Finance,Birmingham City University,No,Yes,No,Next Academy,,Software Developer,MYR,6300.00,"7,500.00",0,12,"Health Insurance, Maternity Leave, Paternity Leave, Remote Work, Company Laptop",Javascript,"KL, Malaysia",Business,11-50 employees,2 - 10 people,,6,2,2,3350,MYR
08/08/2021 15:50:25,2021,Male,24,Malaysian,Malaysia,New York State,Confidential,Undergraduate Degree,Computer Science,Sunway University,Yes,No,No,,,Senior Software Engineer,USD,15000.00,Confidential,,0,"Vacation/Personal Days, Sick Time (Unlimited), Remote Work","React, React Native","New York, US",Games,11-50 employees,2 - 10 people,,10,5,3,3400,MYR
06/12/2021 19:57:59,2021,Male,22,Malaysian,Malaysia,Pulau Pinang,Bayan Lepas,Undergraduate Degree,Computer Science,Nottingham University,Yes,No,No,,,Software Engineer,MYR,3400.00,0.00,0,14,"Health Insurance, Life Insurance, Dental Claim, Vacation/Personal Days, Remote Work, Company Laptop, Annual Flexi Allowance, Broadband/Home Internet Reimbursement, Optical/Eye-wear claims","Java, Bash, Python","Penang, Malaysia",Communication,"1,001-10,000 employees",11 - 50 people,,8,Less than 1,0,3400,
27/11/2021 10:20:49,2021,Male,24,Malaysian,Malaysia,Kuala Lumpur,Cheras,Undergraduate Degree,Computer Science,Malaysia Multimedia University,Yes,No,No,,,Software Developer,MYR,4500.00,0.00,0,14,"Health Insurance, Maternity Leave, Paternity Leave, Vacation/Personal Days, Sick Time (Unlimited), Remote Work, Employee Discount, Learning and Development, Transport/Parking Allowance, Company Laptop, Annual Flexi Allowance, Professional Membership Subsidy/Sponsor",.Net,KL,Financial Services,"1,001-10,000 employees",11 - 50 people,,8,2,0,3400,
26/07/2021 20:40:30,2021,Male,24,Malaysian,Malaysia,Selangor,Setia Alam,Undergraduate Degree,Computer Science,Malaysia Multimedia University,Yes,No,No,,,Data Scientist,MYR,3640.00,0.00,0,14,"Gym/Wellness Reimbursement, Employee Discount, Transport Allowance","Python, AWS, ML, DL",Malaysia,"Industrials (Manufacturing, Construction, etc.)",">10,000employees",11 - 50 people,,3,1,0,3400,
26/07/2021 22:13:25,2021,Male,23,Malaysian,Malaysia,Johor,Muar,Undergraduate Degree,Computer Science,Asia Pacific University,Yes,No,No,,,Frontend Developer,MYR,3800.00,0.00,0,14,"Health Insurance, Dental Insurance, Paternity Leave, Free Lunch, Company Laptop, Parking rebate",React JS,Selangor,Art & Design,201-1000 employees,11 - 50 people,,8,1,1,3400,
26/07/2021 20:51:04,2021,Female,24,Malaysian,Malaysia,Selangor,Cyberjaya,Undergraduate Degree,Computer Science,Malaysia Multimedia University,Yes,No,No,,,Data Scientist,MYR,3640.00,0.00,2000,14,"Life Insurance, Maternity Leave, Gym/Wellness Reimbursement, Employee Discount, Learning and Development, Transport Allowance, Company Laptop","RPA, Django, Bootstrap, AWS","Selangor, Malaysia","Industrials (Manufacturing, Construction, etc.)",">10,000employees",11 - 50 people,,2,1,1,3400,
26/07/2021 21:53:41,2021,Female,24,Malaysian,Malaysia,Selangor,Shah Alam,Masters Degree,Electrical & Electronic Engineering,Imperial College London,Yes,No,Yes,,AWS Solutions Architect - Associate,R&D Software Engineer,MYR,3480.00,0.00,0,18,"Health Insurance, Life Insurance, Dental Insurance, Maternity Leave, Paternity Leave, Vacation/Personal Days, Gym/Wellness Reimbursement, Learning and Development, Company Laptop, Phone Bill Reimbursement","Vue.js, Python, multiple GCP services","Selangor, Malaysia","Industrials (Manufacturing, Construction, etc.)","1,001-10,000 employees",2 - 10 people,,2,2,1,3400,
05/11/2021 16:58:35,2021,Male,22,Malaysian,Malaysia,Selangor,Klang,Undergraduate Degree,Computer Science,Monash University,Yes,No,No,,,Full-Stack Software Developer,MYR,5000.00,0.00,0,12,"Health Insurance, Dental Claim, Maternity Leave, Paternity Leave, Remote Work, Gym/Wellness Reimbursement, Employee Discount, Transport/Parking Allowance, Company Laptop, Optical/Eye-wear claims","Django, VueJS, GCP, CloudFlare","Selangor, Malaysia",Software,11-50 employees,11 - 50 people,,7,2,0,3500,MYR
07/10/2021 22:43:41,2021,Male,23,Malaysian,Malaysia,Kuala Lumpur,Bukit Jalil,Undergraduate Degree,Computer Engineering,University Malaya,Yes,No,No,,,Software Developer,MYR,4000.00,"4,000.00",0,12,"Health Insurance, Life Insurance, Vacation/Personal Days, Remote Work",c#,PJ,Financial Services,11-50 employees,2 - 10 people,,6,1,0,3500,MYR
27/07/2021 23:24:16,2021,Male,31,Malaysian,Malaysia,Selangor,Puchong,Undergraduate Degree,Electric & Electronic Engineering,University Teknologi PETRONAS,Yes,No,No,,,Software Engineer,MYR,6500.00,"6,500.00",0,12,"Dental Claim, Transport/Parking Allowance","C#, C++, Python, Web Dev, Backend, Data Distributed System, AI infusion, Desktop App dev",Selangor,Auto Vehicles,51-200 employees,11 - 50 people,,7,7,1,3500,MYR
14/03/2022 19:52:10,2022,Male,22,Malaysian,Malaysia,Selangor,Shah Alam,Undergraduate Degree,Information Technology,UOW KDU Malaysia University & College,Yes,No,No,,,Software Engineer,MYR,3500.00,"7,000.00",0,12,"Dental Claim, Sick Time (Unlimited), Remote Work, Company Laptop, Annual Flexi Allowance, Optical/Eye-wear claims","React, Javascript, AWS, CSS, Sass, JSX","Selangor, Malaysia",Technology,11-50 employees,2 - 10 people,Axrail Pte Ltd,7,>1,0,3500,MYR
22/08/2021 08:22:34,2021,Male,23,Malaysian,Malaysia,Selangor,Petaling Jaya,Undergraduate Degree,Computer Engineering,University Malaya,Yes,No,No,,,Software Developer,MYR,3500.00,"3,500.00",,12,Health Insurance,C#,PJ,Business,11-50 employees,2 - 10 people,,6,1,0,3500,MYR
31/07/2021 20:33:50,2021,Male,23,Malaysian,Malaysia,Sabah,Kota Kinabalu,Undergraduate Degree,Information Technology,Asia Pacific University,Yes,No,No,,,Field Engineer,MYR,3500.00,0.00,0,14,Health Insurance,"AWS, NextJS, typescript, javascript, python","Sabah, MY","Industrials (Manufacturing, Construction, etc.)",1-10 employees,Team of 1,,9,6 months,1,3500,
27/07/2021 23:11:21,2021,Male,23,Malaysian,Malaysia,Kuala Lumpur,Mont Kiara,Undergraduate Degree,Computer Science,MARA Technology University,Yes,No,Yes,,AWS,Junior Fullstack Developer,MYR,3500.00,0.00,0,14,"Health Insurance, Vacation/Personal Days, Sick Time (Unlimited), Free Breakfast, Free Lunch, Free Snacks, Remote Work, Transport/Parking Allowance, Company Laptop","react js, laravel, redux, typescript, nginx, react native, linux hosting",mid valley,"Transport, Logistics",11-50 employees,11 - 50 people,,9,1,1,3500,
14/08/2021 07:54:17,2021,Male,25,Malaysian,Malaysia,Selangor,Cyberjaya,Undergraduate Degree,Electric & Electronic Engineering,University Tun Hussein Onn Malaysia,Yes,No,No,,,Software Engineer,MYR,3500.00,0.00,0,14,"Remote Work, Company Laptop","SQL, vb.net, MSSQL","Kuala Lumpur, Malaysia",Financial Services,11-50 employees,2 - 10 people,,8,10 months,0,3500,
17/01/2022 22:34:20,2022,Male,24,Malaysian,Malaysia,Kuala Lumpur,Setapak,Undergraduate Degree,Information Technology,University Kuala Lumpur,Yes,No,No,,,Software Developer,MYR,3800.00,0.00,0,14,"Health Insurance, Remote Work, Transport/Parking Allowance, Company Laptop","Angular, PHP Laravel, MySQL","Kuala Lumpur, Malaysia",Retail / ecommerce,11-50 employees,2 - 10 people,,7,2,2,3500,
27/07/2021 22:31:04,2021,Male,23,Malaysian,Malaysia,Pulau Pinang,Butterworth,Undergraduate Degree,Computer Science,Tunku Abdul Rahman University College,Yes,No,No,,,Software Engineer,MYR,4000.00,0.00,0,14,"Maternity Leave, Paternity Leave, Vacation/Personal Days, Free Lunch, Remote Work, Gym/Wellness Reimbursement, Employee Discount, Learning and Development, Company Laptop","C#, SQL Server","Penang, Malaysia","Industrials (Manufacturing, Construction, etc.)",">10,000employees",11 - 50 people,,8,1,0,3500,
31/07/2021 13:54:26,2021,Male,28,Malaysian,Malaysia,Selangor,Seri Kembangan,Undergraduate Degree,Information Technology,Malaysia Multimedia University,Yes,No,No,,,Software Developer,MYR,4400.00,0.00,0,14,Health Insurance,Javascript,"KL, Malaysia","Transport, Logistics",11-50 employees,2 - 10 people,,8,4,1,3500,
06/08/2021 00:02:53,2021,Male,26,Malaysian,Malaysia,Selangor,Subang Jaya,Undergraduate Degree,Computer Science,Tunku Abdul Rahman University College,Yes,No,No,,,Software Tester,MYR,5660.00,0.00,0,14,"Health Insurance, Life Insurance, Remote Work, Transport/Parking Allowance","Cypress, Typescript, Graph QL, Jmeter, Taurus, Docker","Selangor, Malaysia",Education,201-1000 employees,11 - 50 people,,9,4,1,3500,
15/12/2021 22:45:13,2021,Male,40,Malaysian,Malaysia,Selangor,Ampang,Undergraduate Degree,Computer Science,Malaysia Multimedia University,Yes,No,Yes,,CEH,Cloud Developer,MYR,6000.00,0.00,0,14,"Health Insurance, Paternity Leave, Free Snacks, Learning and Development, Company Laptop",cloud,"selangor, malaysia",Healthcare,1-10 employees,2 - 10 people,,8,10,3,3500,
02/11/2021 22:54:58,2021,Male,23,Malaysian,Malaysia,Selangor,Semenyih,Undergraduate Degree,Information Technology,Xiamen University Malaysia,Yes,No,No,,,Software Developer,MYR,6000.00,0.00,0,14,"Employee Discount, Company Laptop",Flutter,"Kuala Lumpur, Malaysia",Healthcare,"1,001-10,000 employees",11 - 50 people,,9,1,2,3500,
18/01/2022 21:22:50,2022,Male,30,Malaysian,Malaysia,Selangor,Cyberjaya,Diploma,Information System Engineering,Tunku Abdul Rahman University College,Yes,No,No,,,Software Engineer,MYR,7500.00,0.00,0,14,"Health Insurance, Dental Claim, Paternity Leave, Free Snacks, Free Drinks, Transport/Parking Allowance, Company Laptop",.Net,"Selangor, Malayisa","Transport, Logistics",11-50 employees,2 - 10 people,,8,8,2,3500,
27/07/2021 23:17:22,2021,Female,29,Kazakhstan,Malaysia,Kuala Lumpur,Kuala Lumpur City Centre,Undergraduate Degree,Business Information System,,Yes,No,No,,,Software Engineer,MYR,8000.00,0.00,0,14,"Health Insurance, Dental Claim, Maternity Leave, Free Lunch, Free Snacks, Free Drinks, Remote Work, Gym/Wellness Reimbursement, Learning and Development, Company Laptop, Immigration Assistance, Optical/Eye-wear claims, Professional Membership Subsidy/Sponsor","Ruby on Rails, Docker, SQL","Kuala Lumpur, Malaysia",IT consultatcy,11-50 employees,2 - 10 people,,7,5,3,3500,
19/12/2021 13:38:15,2021,Male,35,Malaysian,Malaysia,Selangor,Kajang,Masters Degree,Business Administration,Lincoln University College,No,Yes,No,freeCodeCamp,In process,Frontend Developer,MYR,3500.00,Confidential,0,14,"Paternity Leave, Remote Work, Company Laptop","ASP.NET, CSS3, HTML5, FIGMA, CODEPEN, GIT BASH, GITHUB",Kuala Lumpur,Financial Services,11-50 employees,2 - 10 people,,10,1,4,3500,
18/08/2021 09:55:57,2021,Male,26,Malaysian,Malaysia,Selangor,Petaling Jaya,Undergraduate Degree,Information Technology,Tunku Abdul Rahman University College,Yes,No,Yes,,CCNA,Software Engineer,MYR,6500.00,0.00,0,15,Company Laptop,".Net Core, MySql","Kuala Lumpur, Malaysia",Business,11-50 employees,2 - 10 people,,5,4,2,3500,
29/08/2021 22:42:51,2021,Male,33,Malaysian,Malaysia,Selangor,Shah Alam,Undergraduate Degree,Bioinformatic,University Kebangsaan Malaysia,Yes,No,No,,,Solution Architect,MYR,8000.00,0.00,0,16,"Health Insurance, Remote Work, Company Laptop","WORDPRESS, PARDOT, HUBSPOT, GOOGLE ANALYTIC, GOOGLE TAG MANAGER","SELANGOR, MALAYSIA","Media, Creative Industries",201-1000 employees,11 - 50 people,,10,13,5,3500,
13/08/2021 19:41:17,2021,Male,26,Malaysian,Malaysia,Pulau Pinang,Simpang Ampat,Undergraduate Degree,Computer Science,University Sains Malaysia,Yes,No,No,,,R&D Software Engineer,MYR,4200.00,"8,000.00",0,16,"Health Insurance, Dental Claim, Maternity Leave, Paternity Leave, Vacation/Personal Days, Free Lunch, Learning and Development, Student Loan Repayment Plan, Company Laptop, Optical/Eye-wear claims","Java, C++","Penang, Malaysia","Industrials (Manufacturing, Construction, etc.)",201-1000 employees,2 - 10 people,,7,2,0,3500,
28/07/2021 19:19:21,2021,Male,32,Malaysian,Malaysia,Kuala Lumpur,Setapak,Undergraduate Degree,Computer Science,Tunku Abdul Rahman University College,Yes,No,No,,,Mobile Apps Developer,MYR,11000.00,0.00,0,18,"Health Insurance, Life Insurance, Dental Claim, Paternity Leave, Vacation/Personal Days, Remote Work, Gym/Wellness Reimbursement, Employee Discount, Learning and Development, Transport/Parking Allowance, Company Laptop, Company Phones, Phone Bill Reimbursement, Broadband/Home Internet Reimbursement, Optical/Eye-wear claims, Professional Membership Subsidy/Sponsor","Mac, swift, objective c, java, kotlin, flutter","KL, Malaysia",Financial Services,51-200 employees,11 - 50 people,,9,8,4,3500,
